,"0.4141869699122034","0.6382566802996628","0.56","42","50","7","1","1.9133529337675855E9","2.7759083561135593E10","87.2118325321498","0","0.9952380952380953","0.9960159362549801","0.9705882352941176","0.9899396378269618","9","37","21","0","0.4228795108017041","0.6472318165979987","0.62","21","72","5","2","1.6120794107612953E9","2.5586479562461697E10","88.55231428633101","0","0.9913793103448276","0.9971509971509972","0.9615384615384616","0.98","8","28","11","0","0.3975045404802377","0.5626485821931112","0.51","29","54","15","2","1.781118075644741E9","1.9286310027050346E10","89.79943916188066","0","0.8695652173913043","0.996","0.9876543209876543","0.9398797595190381","8","23","23","0"
,"0.40044790201207836","0.6382566802996625","0.52","54","37","8","1","5.832569397296757E9","2.9504770324003014E10","86.87064868801039","0","0.7571428571428571","0.9960159362549801","0.9705882352941176","0.8893360160965795","10","41","21","0","0.40614044290157936","0.6472318165979987","0.61","37","56","5","2","5.626728062513305E9","2.8545960361523205E10","87.7062901291642","0","0.5660377358490566","0.997229916897507","0.9615384615384616","0.89","9","32","12","0","0.3837654725801128","0.562648582193111","0.47","44","43","11","2","5.8941820707258E9","2.268547682423037E10","89.51545125442114","0","0.4794520547945205","0.9962962962962963","0.9868421052631579","0.8296593186372746","9","24","24","0"
,"0.40044790201207836","0.6382566802996624","0.52","63","29","7","1","5.506964397296756E9","2.950477032400301E10","86.73669467612731","0","0.9962962962962963","0.9946236559139785","0.9743589743589743","0.9899396378269618","10","43","21","0","0.4061404429015794","0.6472318165979988","0.61","46","48","4","2","5.327850562513306E9","2.8545960361523205E10","87.487945455838","0","0.9946236559139785","0.99644128113879","0.9615384615384616","0.98","9","35","13","0","0.383765472580113","0.5626485821931109","0.47","48","40","10","2","5.588902070725799E9","2.2685476824230373E10","89.1096892420252","0","0.9954545454545455","0.9953703703703703","0.9821428571428571","0.9799599198396793","10","29","24","0"
,"0.40044790201207847","0.6382566802996623","0.52","63","28","8","1","5.166591897296757E9","2.950477032400302E10","86.6548899156161","0","0.9968253968253968","0.9931506849315068","0.9705882352941176","0.9899396378269618","10","44","21","0","0.4071877310199153","0.6507227769924517","0.61","53","43","2","2","5.014205562513306E9","2.854596036152321E10","87.32531759194171","0","0.9956709956709957","0.995850622406639","0.9523809523809523","0.98","10","35","13","0","0.383765472580113","0.5626485821931111","0.47","54","35","9","2","5.2766420707258005E9","2.2685476824230373E10","88.94673547058608","0","0.9958333333333333","0.9950248756218906","0.9803921568627451","0.9799599198396793","11","30","24","0"
,"0.40044790201207847","0.6382566802996624","0.52","62","29","8","1","4.826969397296756E9","2.9504770324003014E10","86.24586611306017","0","0.9968253968253968","0.9929078014184397","0.9743589743589743","0.9899396378269618","11","46","23","0","0.40718773101991523","0.6507227769924516","0.61","56","41","1","2","4.688158062513303E9","2.854596036152321E10","87.24400365999361","0","0.9962406015037594","0.9953703703703703","0.9090909090909091","0.98","10","36","13","0","0.38376547258011307","0.5626485821931109","0.47","56","33","9","2","4.9542870707258005E9","2.268547682423037E10","88.70230481342743","0","0.9962962962962963","0.9943181818181818","0.9782608695652174","0.9799599198396793","12","32","24","0"
,"0.38945832882324544","0.6382566802996625","0.46","65","27","7","1","9.463143288844196E9","3.133020021841535E10","86.1397024415795","0","0.9967845659163987","0.993103448275862","0.9743589743589743","0.9899396378269618","12","47","23","0","0.3931981578310822","0.6507227769924515","0.56","64","34","1","1","9.420382731591673E9","2.990849102219951E10","87.16268972804549","0","0.99644128113879","0.9951456310679612","0.8333333333333334","0.98","11","36","13","0","0.37277589939127975","0.5626485821931109","0.42","61","29","8","2","9.760582764687141E9","2.5209142744378155E10","88.51143680880695","0","0.9964285714285714","0.9939759036144579","0.9782608695652174","0.9799599198396793","14","32","24","0"
,"0.3894583288232454","0.6382566802996625","0.46","69","23","7","1","9.119655788844196E9","3.1330200218415344E10","86.08755319020757","0","0.9969325153374233","0.9925925925925926","0.9705882352941176","0.9899396378269618","12","48","23","0.36795793305406904","0.3945693825832898","0.6552935261664774","0.56","66","32","1","1","9.073952731591675E9","2.9908491022199512E10","87.0408658223596","0","0.9968847352024922","0.9941520467836257","0.8333333333333334","0.99","12","37","13","0.543618998879324","0.37277589939127964","0.562648582193111","0.42","63","27","8","2","9.426575264687138E9","2.520914274437815E10","88.37118119794074","0","0.9967213114754099","0.9931506849315068","0.975609756097561","0.9799599198396793","15","33","24","0.5012779425259917"
,"0.38945832882324544","0.6382566802996626","0.46","71","21","7","1","8.7699382888442E9","3.1330200218415348E10","86.08755319020759","0","0.9971098265895953","0.991304347826087","0.9705882352941176","0.9899396378269618","12","48","23","0.36795793305406904","0.3945693825832896","0.6552935261664774","0.56","68","30","1","1","8.724407731591675E9","2.99084910221995E10","87.0408658223596","0","0.9969788519637462","0.9937888198757764","0.8333333333333334","0.99","12","37","13","0.543618998879324","0.37277589939127986","0.5626485821931111","0.42","64","26","8","2","9.089452764687141E9","2.5209142744378147E10","88.34326696475941","0","0.9968253968253968","0.9926470588235294","0.975609756097561","0.9799599198396793","16","33","24","0.5012779425259917"
,"0.3894583288232451","0.6382566802996624","0.46","70","21","8","1","8.417105788844194E9","3.1330200218415348E10","86.08755319020757","0","0.9971910112359551","0.9904761904761905","0.9705882352941176","0.9899396378269618","12","48","23","0.36795793305406904","0.3945693825832899","0.6552935261664774","0.56","68","30","1","1","8.371747731591678E9","2.990849102219951E10","87.0408658223596","0","0.9970674486803519","0.9933774834437086","0.8333333333333334","0.99","12","37","13","0.543618998879324","0.37277589939127975","0.5626485821931111","0.42","65","24","9","2","8.750772764687141E9","2.5209142744378155E10","88.2731391593263","0","0.996875","0.9923664122137404","0.975609756097561","0.9799599198396793","16","34","24","0.5012779425259917"
,"0.37483526766355935","0.6382566802996624","0.44","70","21","8","1","1.447750560098349E10","3.157726498939411E10","86.03540393883573","0","0.9971509971509972","0.9904761904761905","0.9743589743589743","0.9899396378269618","12","49","23","0.36795793305406904","0.37994632142360385","0.6552935261664774","0.54","69","29","1","1","1.4542895378572874E10","3.0371001300290726E10","86.97087827253738","0","0.9824046920821115","0.9933774834437086","0.8333333333333334","0.98","12","38","13","0.543618998879324","0.3581528382315939","0.562648582193111","0.4","69","19","10","2","1.5015424325863665E10","2.5784660276417484E10","88.2731391593263","0","0.9969230769230769","0.9917355371900827","0.9782608695652174","0.9799599198396793","16","34","24","0.5012779425259917"
,"0.3748352676635593","0.6382566802996623","0.44","69","22","8","1","1.4126980600983488E10","3.1577264989394104E10","85.93110543609191","0","0.9971509971509972","0.9904761904761905","0.9743589743589743","0.9899396378269618","12","50","24","0.36795793305406904","0.37994632142360385","0.6552935261664778","0.54","70","28","1","1","1.419273537857287E10","3.037100130029072E10","86.91063943015494","0","0.9826589595375722","0.9931506849315068","0.8333333333333334","0.98","12","39","13","0.543618998879324","0.35815283823159383","0.562648582193111","0.4","66","22","10","2","1.4670456825863663E10","2.578466027641748E10","88.27313915932629","0","0.9971014492753624","0.9895833333333334","0.9803921568627451","0.9799599198396793","16","34","24","0.5012779425259917"
,"0.3748352676635593","0.6382566802996625","0.44","69","22","8","1","1.3778013100983484E10","3.1577264989394108E10","85.87505230789276","0","0.9971098265895953","0.990909090909091","0.9743589743589743","0.9899396378269618","12","51","25","0.36795793305406904","0.37994632142360385","0.6552935261664772","0.54","72","26","1","1","1.3841017878572872E10","3.037100130029073E10","86.91063943015496","0","0.9829059829059829","0.9929078014184397","0.8333333333333334","0.98","12","39","13","0.543618998879324","0.3581528382315939","0.562648582193111","0.4","63","24","11","2","1.4330161825863663E10","2.5784660276417484E10","88.21277959782084","0","0.996969696969697","0.990990990990991","0.9803921568627451","0.9799599198396793","16","34","25","0.5012779425259917"
,"0.37483526766355935","0.6382566802996625","0.44","69","22","8","1","1.3431545600983482E10","3.157726498939411E10","85.79009093979806","0","0.9971098265895953","0.9454545454545454","0.9743589743589743","0.9798792756539235","13","52","25","0.36795793305406904","0.37994632142360396","0.6552935261664772","0.54","71","27","1","1","1.3486185378572874E10","3.0371001300290726E10","86.85040058777253","0","0.9833795013850416","0.9923664122137404","0.8333333333333334","0.98","12","40","13","0.543618998879324","0.3581528382315939","0.5626485821931111","0.4","62","25","11","2","1.399703932586366E10","2.5784660276417484E10","88.0317009133045","0","0.9968253968253968","0.9917355371900827","0.8928571428571429","0.969939879759519","16","35","26","0.5012779425259917"
,"0.36524908228366615","0.6382566802996625","0.42","71","21","7","1","1.943197147371449E10","3.2257304902203266E10","85.73794168842618","0","0.9971098265895953","0.9454545454545454","0.9743589743589743","0.9798792756539235","13","52","26","0.36795793305406904","0.37036013604371065","0.6552935261664773","0.51","72","26","1","1","1.9600963686746346E10","3.0657088514568462E10","86.8504005877725","0","0.9831460674157303","0.9926470588235294","0.8333333333333334","0.98","12","40","13","0.543618998879324","0.34856665285170096","0.5626485821931111","0.4","62","26","10","2","2.0208391146074715E10","2.6349686496317272E10","88.03170091330449","0","0.9967741935483871","0.9920634920634921","0.8928571428571429","0.969939879759519","16","35","26","0.5012779425259917"
,"0.3652490822836663","0.6382566802996624","0.42","71","21","7","1","1.9081638973714497E10","3.2257304902203274E10","85.73794168842619","0","0.9971830985915493","0.9433962264150944","0.9705882352941176","0.9798792756539235","13","52","26","0.36795793305406904","0.37036013604371065","0.6552935261664775","0.51","71","27","1","1","1.9248631186746357E10","3.065708851456846E10","86.85040058777248","0","0.9833795013850416","0.9541984732824428","0.8333333333333334","0.97","12","40","13","0.543618998879324","0.3485666528517008","0.5626485821931112","0.4","62","26","10","2","1.9876076146074707E10","2.634968649631726E10","87.97974895726323","0","0.9967741935483871","0.9923664122137404","0.8823529411764706","0.969939879759519","16","36","26","0.5012779425259917"
,"0.3652490822836662","0.6382566802996625","0.42","71","20","8","1","1.8731306473714497E10","3.2257304902203266E10","85.73794168842619","0","0.9971830985915493","0.9433962264150944","0.9705882352941176","0.9798792756539235","13","52","26","0.36795793305406904","0.3703601360437105","0.6552935261664775","0.51","70","28","1","1","1.889785618674635E10","3.0657088514568462E10","86.8504005877725","0","0.9831460674157303","0.9558823529411765","0.8333333333333334","0.97","12","40","13","0.543618998879324","0.34856665285170085","0.562648582193111","0.4","62","26","10","2","1.954376114607471E10","2.634968649631727E10","87.83046644090281","0","0.9967741935483871","0.9923664122137404","0.8823529411764706","0.969939879759519","16","37","27","0.5012779425259917"
,"0.3652490822836662","0.6382566802996626","0.42","71","20","8","1","1.838597397371449E10","3.2257304902203274E10","85.63361965194893","0","0.9971830985915493","0.8910891089108911","0.8461538461538461","0.959758551307847","13","53","26","0.36795793305406904","0.37036013604371065","0.6552935261664774","0.51","70","28","1","1","1.8548638686746346E10","3.065708851456846E10","86.85040058777248","0","0.9829059829059829","0.9574468085106383","0.8333333333333334","0.97","12","40","13","0.543618998879324","0.34856665285170085","0.562648582193111","0.4","62","26","10","2","1.921144614607471E10","2.634968649631727E10","87.76625443747355","0","0.9967741935483871","0.9923664122137404","0.8823529411764706","0.969939879759519","16","38","28","0.5012779425259917"
,"0.34630305955493923","0.6112133717013677","0.4","71","21","7","1","2.1455354852744175E10","3.2615845217811554E10","85.58145863371035","0","0.9971830985915493","0.8910891089108911","0.8461538461538461","0.959758551307847","13","54","26","0.36795793305406904","0.35505801116729235","0.6403965437425451","0.48","70","28","1","1","2.16836018840796E10","3.0774345283899414E10","86.79855253564332","0","0.9829059829059829","0.9574468085106383","0.8333333333333334","0.97","12","41","13","0.543618998879324","0.32745485168040234","0.5283860121195779","0.36","63","26","9","2","2.239399205078693E10","2.7018812687421715E10","87.7383402042922","0","0.9967741935483871","0.9923664122137404","0.8823529411764706","0.969939879759519","16","39","28","0.5012779425259917"
,"0.3352249151948684","0.5742862238344645","0.4","71","21","7","1","2.111102235274416E10","3.2615845217811558E10","85.58145863371035","0","0.9971830985915493","0.8962264150943396","0.6764705882352942","0.9496981891348089","13","54","26","0.36795793305406904","0.34437547578220173","0.6047880924589095","0.45","69","29","1","1","2.1334384384079597E10","3.0774345283899414E10","86.79855253564331","0","0.9829059829059829","0.9574468085106383","0.8333333333333334","0.97","12","41","13","0.543618998879324","0.322237970340198","0.5109964076522299","0.35","63","26","9","2","2.205936955078692E10","2.7018812687421715E10","87.60419381542542","0","0.9968253968253968","0.9923664122137404","0.8695652173913043","0.969939879759519","16","41","29","0.5012779425259917"
,"0.33156842955660015","0.5620979383735706","0.38","71","21","7","1","2.0766689852744164E10","3.2615845217811565E10","85.53656322925393","0","0.9971830985915493","0.8962264150943396","0.6764705882352942","0.9496981891348089","13","55","26","0.36795793305406904","0.34081308398243787","0.5929134531263628","0.45","69","29","1","1","2.0986724384079605E10","3.0774345283899418E10","86.70930047158393","0","0.9826589595375722","0.958904109589041","0.8333333333333334","0.97","12","43","13","0.543618998879324","0.322237970340198","0.5109964076522302","0.35","65","24","9","2","2.1724747050786922E10","2.701881268742172E10","87.5594783524698","0","0.9968253968253968","0.9923664122137404","0.8695652173913043","0.969939879759519","16","42","29","0.5012779425259917"
,"0.3245395102007081","0.5386682071872635","0.36","70","22","7","1","2.0424857352744164E10","3.261584521781156E10","85.53656322925393","0","0.9971830985915493","0.8490566037735849","0.6764705882352942","0.9396378269617707","13","55","26","0.36795793305406904","0.33479693776749464","0.5728596324098859","0.43","68","30","1","1","2.063906438407961E10","3.0774345283899414E10","86.70930047158393","0","0.9826589595375722","0.958904109589041","0.8333333333333334","0.97","12","43","13","0.543618998879324","0.3199931516245869","0.5035136786001929","0.35","67","22","9","2","2.1387009550786922E10","2.701881268742172E10","87.55947835246982","0","0.9969230769230769","0.9917355371900827","0.8695652173913043","0.969939879759519","16","42","29","0.5012779425259917"
,"0.31232597665911577","0.5290366802429652","0.34","70","21","8","1","2.7270632718468937E10","3.271567974846751E10","85.53656322925393","0","0.9971428571428571","0.7657657657657657","0.6764705882352942","0.9195171026156942","13","55","26","0.36795793305406904","0.3220807945177874","0.5615527397718707","0.39","69","29","1","1","2.7616407724584465E10","3.0975402967547104E10","86.70930047158394","0","0.9824046920821115","0.9602649006622517","0.8333333333333334","0.97","12","43","13","0.543618998879324","0.31066907616628414","0.5035136786001929","0.34","68","21","9","2","2.842284909575466E10","2.7508682483985992E10","87.5147628895142","0","0.9970149253731343","0.990990990990991","0.8695652173913043","0.969939879759519","16","43","29","0.5012779425259917"
,"0.30970309205780333","0.5202937315719243","0.34","70","21","8","1","2.6933607718468945E10","3.2715679748467514E10","85.49792139653346","0","0.9971428571428571","0.8018867924528302","0.717948717948718","0.9295774647887324","13","56","26","0.36795793305406904","0.31256843487937463","0.5298448743104947","0.37","69","29","1","1","2.7268747724584465E10","3.09754029675471E10","86.70930047158396","0","0.9826589595375722","0.958904109589041","0.8333333333333334","0.97","12","43","13","0.543618998879324","0.30961497258622667","0.5","0.34","69","20","9","2","2.808043909575467E10","2.7508682483985996E10","87.5147628895142","0","0.9970588235294118","0.9905660377358491","0.8695652173913043","0.969939879759519","16","43","29","0.5012779425259917"
,"0.30395442711518394","0.5011315150965246","0.34","70","21","8","1","2.6598332718468945E10","3.2715679748467506E10","85.49792139653344","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","56","26","0.36795793305406904","0.3085425704891624","0.5164253263431203","0.36","70","28","1","1","2.692108772458446E10","3.0975402967547104E10","86.70930047158396","0","0.9826589595375722","0.958904109589041","0.8333333333333334","0.97","12","43","13","0.543618998879324","0.30961497258622667","0.5","0.34","69","20","9","2","2.7736471595754646E10","2.7508682483985996E10","87.51476288951423","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","43","29","0.5012779425259917"
,"0.30395442711518394","0.5011315150965246","0.34","70","21","8","1","2.6263057718468933E10","3.271567974846751E10","85.4771705740521","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","56","27","0.36795793305406904","0.3085425704891624","0.5164253263431205","0.36","72","26","1","1","2.657187022458447E10","3.0975402967547108E10","86.67089048985979","0","0.9829059829059829","0.9574468085106383","0.8333333333333334","0.97","12","44","13","0.543618998879324","0.30961497258622656","0.5","0.34","69","20","9","2","2.739250409575465E10","2.750868248398599E10","87.51476288951424","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","43","29","0.5012779425259917"
,"0.2959291209954335","0.5011315150965246","0.32","69","21","9","1","3.3221968521688606E10","3.284032663606382E10","85.47717057405207","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","56","27","0.36795793305406904","0.3035172643694123","0.5164253263431207","0.35","73","25","1","1","3.366023367313893E10","3.105861245880415E10","86.67089048985981","0","0.9833795013850416","0.9541984732824428","0.8333333333333334","0.97","12","44","13","0.543618998879324","0.30158966646647617","0.5","0.34","69","20","9","2","3.4546652705031334E10","2.7508682483985992E10","87.51476288951423","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","43","29","0.5012779425259917"
,"0.2959291209954335","0.5011315150965246","0.32","69","21","9","1","3.2889001021688614E10","3.2840326636063824E10","85.44391124040592","0","0.9971014492753624","0.8018867924528302","0.6363636363636364","0.9195171026156942","13","56","28","0.36795793305406904","0.30351726436941223","0.5164253263431207","0.35","73","25","1","1","3.3306343673138924E10","3.1058612458804165E10","86.67089048985979","0","0.9836065573770492","0.9523809523809523","0.8333333333333334","0.97","12","44","13","0.543618998879324","0.30158966646647617","0.5","0.34","69","20","9","2","3.4202685205031326E10","2.7508682483986E10","87.5147628895142","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","43","29","0.5012779425259917"
,"0.2959291209954335","0.5011315150965248","0.32","69","21","9","1","3.2556033521688618E10","3.2840326636063824E10","85.4439112404059","0","0.9971014492753624","0.8018867924528302","0.6363636363636364","0.9195171026156942","13","56","28","0.36795793305406904","0.30351726436941234","0.5164253263431203","0.35","73","25","1","1","3.2952453673138924E10","3.105861245880416E10","86.67089048985981","0","0.9836065573770492","0.9523809523809523","0.8333333333333334","0.97","12","44","13","0.543618998879324","0.3015896664664762","0.5","0.34","69","20","9","2","3.3858717705031322E10","2.7508682483985992E10","87.48163685981048","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","44","29","0.5012779425259917"
,"0.29592912099543345","0.5011315150965246","0.32","69","21","9","1","3.2223066021688606E10","3.284032663606382E10","85.44391124040594","0","0.9971014492753624","0.8018867924528302","0.6363636363636364","0.9195171026156942","13","56","28","0.36795793305406904","0.3035172643694123","0.5164253263431203","0.35","73","25","1","1","3.2598563673138935E10","3.1058612458804157E10","86.63783071221548","0","0.9836065573770492","0.9523809523809523","0.8333333333333334","0.97","12","45","13","0.543618998879324","0.3015896664664762","0.5","0.34","69","20","9","2","3.351475020503133E10","2.7508682483985992E10","87.48163685981051","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","44","29","0.5012779425259917"
,"0.2886822214759543","0.5","0.32","70","20","9","1","3.9900282991335945E10","3.2906055238580624E10","85.44391124040592","0","0.9971014492753624","0.8018867924528302","0.6363636363636364","0.9195171026156942","13","56","28","0.36795793305406904","0.29960981937889025","0.5164253263431203","0.35","74","24","1","1","4.0415812379473145E10","3.1127144673695923E10","86.63783071221548","0","0.9836065573770492","0.9523809523809523","0.8333333333333334","0.97","12","45","13","0.543618998879324","0.29468222147595413","0.5","0.34","69","20","9","2","4.140500249096152E10","2.757556356552111E10","87.48163685981048","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","44","29","0.5012779425259917"
,"0.2886822214759544","0.5","0.32","70","20","9","1","3.9565757991335945E10","3.290605523858062E10","85.44391124040588","0","0.9971428571428571","0.7920792079207921","0.6363636363636364","0.9195171026156942","13","56","28","0.36795793305406904","0.29960981937889025","0.5164253263431207","0.35","74","24","1","1","4.0060364879473145E10","3.112714467369592E10","86.63783071221548","0","0.9838274932614556","0.9504132231404959","0.8333333333333334","0.97","12","45","13","0.543618998879324","0.2946822214759543","0.5","0.34","69","20","9","2","4.106103499096152E10","2.757556356552111E10","87.48163685981051","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","44","29","0.5012779425259917"
,"0.28868222147595407","0.5","0.32","70","20","9","1","3.9231232991335945E10","3.2906055238580627E10","85.44391124040592","0","0.9971428571428571","0.7920792079207921","0.6363636363636364","0.9195171026156942","13","56","28","0.36795793305406904","0.29960981937889014","0.5164253263431207","0.35","74","24","1","1","3.970491737947313E10","3.112714467369592E10","86.63783071221549","0","0.9838274932614556","0.9504132231404959","0.8333333333333334","0.97","12","45","13","0.543618998879324","0.29468222147595435","0.5","0.34","69","20","9","2","4.07170674909615E10","2.757556356552111E10","87.42461318382391","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","46","29","0.5012779425259917"
,"0.2886822214759542","0.5","0.32","70","20","9","1","3.889670799133595E10","3.2906055238580627E10","85.44391124040592","0","0.9971428571428571","0.7920792079207921","0.6363636363636364","0.9195171026156942","13","56","28","0.36795793305406904","0.29960981937889014","0.5164253263431204","0.35","74","24","1","1","3.9349469879473145E10","3.1127144673695923E10","86.63783071221549","0","0.9838274932614556","0.9504132231404959","0.8333333333333334","0.97","12","45","13","0.543618998879324","0.2946822214759542","0.5","0.34","69","20","9","2","4.03730999909615E10","2.757556356552111E10","87.39610134583063","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","46","30","0.5012779425259917"
,"0.2827369284758948","0.5","0.32","70","20","9","1","4.778930484469821E10","3.2906055238580624E10","85.44391124040591","0","0.9971428571428571","0.7920792079207921","0.6363636363636364","0.9195171026156942","13","56","28","0.36795793305406904","0.2936645263788309","0.5164253263431205","0.34","74","24","1","1","4.840655124316732E10","3.1127144673695923E10","86.63783071221549","0","0.9838274932614556","0.9504132231404959","0.8333333333333334","0.97","12","45","13","0.543618998879324","0.2887369284758949","0.5","0.33","69","20","9","2","4.9505051764217674E10","2.7741154655616863E10","87.39610134583064","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","46","30","0.5012779425259917"
,"0.28273692847589493","0.5","0.32","70","21","8","1","4.745477984469817E10","3.2906055238580624E10","85.44391124040591","0","0.9971428571428571","0.7920792079207921","0.6363636363636364","0.9195171026156942","13","56","28","0.36795793305406904","0.2936645263788307","0.516425326343121","0.34","74","24","1","1","4.805110374316731E10","3.1127144673695923E10","86.63783071221549","0","0.9838274932614556","0.9504132231404959","0.8333333333333334","0.97","12","45","13","0.543618998879324","0.28873692847589494","0.5","0.33","69","20","9","2","4.916108426421769E10","2.774115465561686E10","87.39610134583063","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","46","30","0.5012779425259917"
,"0.2827369284758949","0.5","0.32","70","21","8","1","4.7119504844698204E10","3.2906055238580624E10","85.4439112404059","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","56","28","0.36795793305406904","0.2936645263788309","0.5164253263431207","0.34","74","24","1","1","4.769565624316733E10","3.1127144673695923E10","86.61333942656488","0","0.9838274932614556","0.9504132231404959","0.8333333333333334","0.97","12","46","13","0.543618998879324","0.2887369284758949","0.5","0.33","69","20","9","2","4.88171167642177E10","2.774115465561686E10","87.39610134583063","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","46","30","0.5012779425259917"
,"0.2827369284758949","0.5","0.32","70","21","8","1","4.67842298446982E10","3.290605523858062E10","85.44391124040591","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","56","28","0.36795793305406904","0.29366452637883084","0.5164253263431204","0.34","74","24","1","1","4.734020874316733E10","3.1127144673695927E10","86.61333942656488","0","0.9838274932614556","0.9504132231404959","0.8333333333333334","0.97","12","46","13","0.543618998879324","0.28873692847589494","0.5","0.33","69","20","9","2","4.84731492642177E10","2.774115465561686E10","87.39610134583064","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","46","30","0.5012779425259917"
,"0.2776197673685595","0.5","0.31","70","21","8","1","5.591316227621867E10","3.290605523858062E10","85.44391124040591","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","56","28","0.36795793305406904","0.29079736527149547","0.5164253263431207","0.34","74","24","1","1","5.663641045549232E10","3.1172562661139088E10","86.61333942656485","0","0.9838274932614556","0.9504132231404959","0.8333333333333334","0.97","12","46","13","0.543618998879324","0.2836197673685595","0.5","0.33","69","20","9","2","5.784857932194695E10","2.774115465561686E10","87.39610134583064","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","46","30","0.5012779425259917"
,"0.2776197673685595","0.5","0.31","70","21","8","1","5.557788727621867E10","3.2906055238580624E10","85.44391124040588","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","56","28","0.36795793305406904","0.29079736527149547","0.5164253263431205","0.34","75","23","1","1","5.62809629554923E10","3.1172562661139088E10","86.59225958165251","0","0.9838274932614556","0.9504132231404959","0.8333333333333334","0.97","12","47","13","0.543618998879324","0.2836197673685595","0.5","0.33","69","20","9","2","5.750461182194695E10","2.7741154655616856E10","87.37497925674008","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","47","30","0.5012779425259917"
,"0.2776197673685594","0.5","0.31","70","21","8","1","5.5242612276218666E10","3.2906055238580616E10","85.4227041529689","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","57","28","0.36795793305406904","0.2907973652714955","0.5164253263431205","0.34","75","23","1","1","5.5923957955492294E10","3.1172562661139084E10","86.5922595816525","0","0.9840425531914894","0.9482758620689655","0.8333333333333334","0.97","12","47","13","0.543618998879324","0.2836197673685595","0.5","0.33","69","20","9","2","5.716064432194694E10","2.7741154655616856E10","87.33273507855893","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","48","30","0.5012779425259917"
,"0.2776197673685595","0.5","0.31","70","21","8","1","5.490733727621867E10","3.290605523858062E10","85.4227041529689","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","57","28","0.36795793305406904","0.29079736527149547","0.5164253263431208","0.34","75","23","1","1","5.556695295549232E10","3.117256266113909E10","86.5922595816525","0","0.9840425531914894","0.9482758620689655","0.8333333333333334","0.97","12","47","13","0.543618998879324","0.2836197673685595","0.5","0.33","69","20","9","2","5.6816676821946945E10","2.7741154655616856E10","87.33273507855894","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","48","30","0.5012779425259917"
,"0.27321538598682354","0.5","0.3","70","21","8","1","6.4137935657282974E10","3.2940419863723503E10","85.4227041529689","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","57","28","0.36795793305406904","0.29089298388976","0.5164253263431205","0.34","75","23","1","1","6.496294885065876E10","3.124602903411092E10","86.57117973674013","0","0.9840425531914894","0.9482758620689655","0.8333333333333334","0.97","13","47","13","0.543618998879324","0.2792153859868236","0.5","0.32","69","20","9","2","6.629182849644252E10","2.7848232267355125E10","87.33273507855894","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","48","30","0.5012779425259917"
,"0.27321538598682354","0.5","0.3","70","21","8","1","6.380266065728297E10","3.2940419863723503E10","85.42270415296889","0","0.9971428571428571","0.8018867924528302","0.5897435897435898","0.9195171026156942","13","57","28","0.36795793305406904","0.29089298388976004","0.5164253263431208","0.34","75","23","1","1","6.460594385065876E10","3.124602903411092E10","86.57117973674012","0","0.9840425531914894","0.9482758620689655","0.8333333333333334","0.97","13","47","13","0.543618998879324","0.27921538598682355","0.5","0.32","69","20","9","2","6.5947860996442474E10","2.7848232267355125E10","87.33273507855894","0","0.9971014492753624","0.9900990099009901","0.8695652173913043","0.969939879759519","16","48","30","0.5012779425259917"
